id,label,parent,pollutant,year,value
Agriculture,Agriculture,,CH4,1990,5.132036906904594
Agriculture,Agriculture,,CH4,1995,5.042097761433123
Agriculture,Agriculture,,CH4,1998,5.15135961109964
Agriculture,Agriculture,,CH4,1999,5.062977246970932
Agriculture,Agriculture,,CH4,2000,5.0169414344557035
Agriculture,Agriculture,,CH4,2001,4.7338283342594645
Agriculture,Agriculture,,CH4,2002,4.757868630227404
Agriculture,Agriculture,,CH4,2003,4.76522212018353
Agriculture,Agriculture,,CH4,2004,4.7909701789018495
Agriculture,Agriculture,,CH4,2005,4.83873149662434
Agriculture,Agriculture,,CH4,2006,4.709209064284695
Agriculture,Agriculture,,CH4,2007,4.714768964181167
Agriculture,Agriculture,,CH4,2008,4.499288594778579
Agriculture,Agriculture,,CH4,2009,4.429294855944668
Agriculture,Agriculture,,CH4,2010,4.477525876948371
Agriculture,Agriculture,,CH4,2011,4.480720574762326
Agriculture,Agriculture,,CH4,2012,4.428191249763323
Agriculture,Agriculture,,CH4,2013,4.2907407174298005
Agriculture,Agriculture,,CH4,2014,4.330566606774257
Agriculture,Agriculture,,CH4,2015,4.372030079436377
Agriculture,Agriculture,,CH4,2016,4.338257032029593
Agriculture,Agriculture,,CH4,2017,4.297458566237701
Agriculture,Agriculture,,CH4,2018,4.2064321247152145
Agriculture,Agriculture,,CO2,1990,1.1344661188556369
Agriculture,Agriculture,,CO2,1995,1.1086261802548458
Agriculture,Agriculture,,CO2,1998,0.9328866231998069
Agriculture,Agriculture,,CO2,1999,1.0353493562771328
Agriculture,Agriculture,,CO2,2000,0.9575251109230976
Agriculture,Agriculture,,CO2,2001,0.9090857749770741
Agriculture,Agriculture,,CO2,2002,0.9392572884009427
Agriculture,Agriculture,,CO2,2003,1.0115139940396372
Agriculture,Agriculture,,CO2,2004,1.0156570332195662
Agriculture,Agriculture,,CO2,2005,0.9693724410089075
Agriculture,Agriculture,,CO2,2006,0.9631206591108674
Agriculture,Agriculture,,CO2,2007,1.1361726721560537
Agriculture,Agriculture,,CO2,2008,0.9670937858784726
Agriculture,Agriculture,,CO2,2009,0.9371561830823822
Agriculture,Agriculture,,CO2,2010,0.9479396547421498
Agriculture,Agriculture,,CO2,2011,0.9556221513063439
Agriculture,Agriculture,,CO2,2012,0.9594724280295128
Agriculture,Agriculture,,CO2,2013,0.9786768417636382
Agriculture,Agriculture,,CO2,2014,1.0715399828837395
Agriculture,Agriculture,,CO2,2015,0.9519157436106129
Agriculture,Agriculture,,CO2,2016,1.0285102273116642
Agriculture,Agriculture,,CO2,2017,1.0388587524702102
Agriculture,Agriculture,,CO2,2018,1.031737122585704
Agriculture,Agriculture,,N2O,1990,2.6226895224324904
Agriculture,Agriculture,,N2O,1995,2.7522221790279615
Agriculture,Agriculture,,N2O,1998,2.799599214250945
Agriculture,Agriculture,,N2O,1999,2.7701102867990035
Agriculture,Agriculture,,N2O,2000,2.600380820941273
Agriculture,Agriculture,,N2O,2001,2.662054038046679
Agriculture,Agriculture,,N2O,2002,2.621914019368863
Agriculture,Agriculture,,N2O,2003,2.614103188021465
Agriculture,Agriculture,,N2O,2004,2.5246953810723607
Agriculture,Agriculture,,N2O,2005,2.419633561966661
Agriculture,Agriculture,,N2O,2006,2.3526098554056016
Agriculture,Agriculture,,N2O,2007,2.319947217710859
Agriculture,Agriculture,,N2O,2008,2.2554742847361693
Agriculture,Agriculture,,N2O,2009,2.3367290009611525
Agriculture,Agriculture,,N2O,2010,2.3231284212982803
Agriculture,Agriculture,,N2O,2011,2.2852743493800824
Agriculture,Agriculture,,N2O,2012,2.291879742748036
Agriculture,Agriculture,,N2O,2013,2.330682148380266
Agriculture,Agriculture,,N2O,2014,2.342235442657449
Agriculture,Agriculture,,N2O,2015,2.293162656414619
Agriculture,Agriculture,,N2O,2016,2.2681822164352896
Agriculture,Agriculture,,N2O,2017,2.2672444475873483
Agriculture,Agriculture,,N2O,2018,2.2353557998089686
Electricity Generation,Electricity Generation,,CH4,1990,0.0067734623131804105
Electricity Generation,Electricity Generation,,CH4,1995,0.006335266053601725
Electricity Generation,Electricity Generation,,CH4,1998,0.0060224059165344904
Electricity Generation,Electricity Generation,,CH4,1999,0.005900252783607164
Electricity Generation,Electricity Generation,,CH4,2000,0.007975180135098668
Electricity Generation,Electricity Generation,,CH4,2001,0.007681398810244896
Electricity Generation,Electricity Generation,,CH4,2002,0.007339145142661597
Electricity Generation,Electricity Generation,,CH4,2003,0.007818908055329173
Electricity Generation,Electricity Generation,,CH4,2004,0.007138047169324733
Electricity Generation,Electricity Generation,,CH4,2005,0.0071440655428319216
Electricity Generation,Electricity Generation,,CH4,2006,0.00837369402696741
Electricity Generation,Electricity Generation,,CH4,2007,0.008478693484192884
Electricity Generation,Electricity Generation,,CH4,2008,0.010420125582819509
Electricity Generation,Electricity Generation,,CH4,2009,0.01076407421925779
Electricity Generation,Electricity Generation,,CH4,2010,0.010863719349245881
Electricity Generation,Electricity Generation,,CH4,2011,0.009465518517453697
Electricity Generation,Electricity Generation,,CH4,2012,0.011135435845175498
Electricity Generation,Electricity Generation,,CH4,2013,0.009804488296613869
Electricity Generation,Electricity Generation,,CH4,2014,0.009744498380673941
Electricity Generation,Electricity Generation,,CH4,2015,0.011251416959875509
Electricity Generation,Electricity Generation,,CH4,2016,0.010170551529105707
Electricity Generation,Electricity Generation,,CH4,2017,0.010579086040539048
Electricity Generation,Electricity Generation,,CH4,2018,0.009697637975278894
Electricity Generation,Electricity Generation,,CO2,1990,14.6716464539865
Electricity Generation,Electricity Generation,,CO2,1995,16.668092186363605
Electricity Generation,Electricity Generation,,CO2,1998,17.73234437097612
Electricity Generation,Electricity Generation,,CO2,1999,16.645057118695853
Electricity Generation,Electricity Generation,,CO2,2000,19.576439722283016
Electricity Generation,Electricity Generation,,CO2,2001,18.795285923401472
Electricity Generation,Electricity Generation,,CO2,2002,17.148758001391624
Electricity Generation,Electricity Generation,,CO2,2003,17.55496078645909
Electricity Generation,Electricity Generation,,CO2,2004,15.741162464710905
Electricity Generation,Electricity Generation,,CO2,2005,13.946592894004134
Electricity Generation,Electricity Generation,,CO2,2006,18.707622732359514
Electricity Generation,Electricity Generation,,CO2,2007,15.502317440140562
Electricity Generation,Electricity Generation,,CO2,2008,14.234921881678506
Electricity Generation,Electricity Generation,,CO2,2009,13.344104086846519
Electricity Generation,Electricity Generation,,CO2,2010,15.763862000899218
Electricity Generation,Electricity Generation,,CO2,2011,12.065091796057802
Electricity Generation,Electricity Generation,,CO2,2012,12.754783679988098
Electricity Generation,Electricity Generation,,CO2,2013,11.37790082742541
Electricity Generation,Electricity Generation,,CO2,2014,9.752033325044152
Electricity Generation,Electricity Generation,,CO2,2015,7.69128066399316
Electricity Generation,Electricity Generation,,CO2,2016,2.4825422613104084
Electricity Generation,Electricity Generation,,CO2,2017,1.1372203529234926
Electricity Generation,Electricity Generation,,CO2,2018,2.1293274012696903
Electricity Generation,Electricity Generation,,N2O,1990,0.07427888389152973
Electricity Generation,Electricity Generation,,N2O,1995,0.06089892670837414
Electricity Generation,Electricity Generation,,N2O,1998,0.06662014960673422
Electricity Generation,Electricity Generation,,N2O,1999,0.06671449966642518
Electricity Generation,Electricity Generation,,N2O,2000,0.08667704438072459
Electricity Generation,Electricity Generation,,N2O,2001,0.0880196914087366
Electricity Generation,Electricity Generation,,N2O,2002,0.07963752784468134
Electricity Generation,Electricity Generation,,N2O,2003,0.07755253662412351
Electricity Generation,Electricity Generation,,N2O,2004,0.06809107628355168
Electricity Generation,Electricity Generation,,N2O,2005,0.06623195268382566
Electricity Generation,Electricity Generation,,N2O,2006,0.08780009573420754
Electricity Generation,Electricity Generation,,N2O,2007,0.07129512932060982
Electricity Generation,Electricity Generation,,N2O,2008,0.06613451137006285
Electricity Generation,Electricity Generation,,N2O,2009,0.06683477476255212
Electricity Generation,Electricity Generation,,N2O,2010,0.08132636360565727
Electricity Generation,Electricity Generation,,N2O,2011,0.06178565676554773
Electricity Generation,Electricity Generation,,N2O,2012,0.07369111632605507
Electricity Generation,Electricity Generation,,N2O,2013,0.06493147306714003
Electricity Generation,Electricity Generation,,N2O,2014,0.06164565997606886
Electricity Generation,Electricity Generation,,N2O,2015,0.0546690879634906
Electricity Generation,Electricity Generation,,N2O,2016,0.02296512329577288
Electricity Generation,Electricity Generation,,N2O,2017,0.014967721778287013
Electricity Generation,Electricity Generation,,N2O,2018,0.013432464223364988
Industry,Industry,,CH4,1990,1.9855686867557631
Industry,Industry,,CH4,1995,1.8628749266513986
Industry,Industry,,CH4,1998,1.4837406183156503
Industry,Industry,,CH4,1999,1.096814573434024
Industry,Industry,,CH4,2000,1.0597904282014141
Industry,Industry,,CH4,2001,1.1459417478628842
Industry,Industry,,CH4,2002,0.7758540069751897
Industry,Industry,,CH4,2003,0.6327852884011087
Industry,Industry,,CH4,2004,0.6522744052774473
Industry,Industry,,CH4,2005,0.6545794563001335
Industry,Industry,,CH4,2006,0.6000458183654227
Industry,Industry,,CH4,2007,0.6005647816508752
Industry,Industry,,CH4,2008,0.584429101897584
Industry,Industry,,CH4,2009,0.5530863300667574
Industry,Industry,,CH4,2010,0.5483153893183007
Industry,Industry,,CH4,2011,0.5737033114911533
Industry,Industry,,CH4,2012,0.5239324839856969
Industry,Industry,,CH4,2013,0.5028535195762677
Industry,Industry,,CH4,2014,0.47603859377439384
Industry,Industry,,CH4,2015,0.44063173206801487
Industry,Industry,,CH4,2016,0.42048643437969646
Industry,Industry,,CH4,2017,0.4218603604693205
Industry,Industry,,CH4,2018,0.4042064558206102
Industry,Industry,,CO2,1990,18.39044571613975
Industry,Industry,,CO2,1995,17.42438375511817
Industry,Industry,,CO2,1998,15.551669081893282
Industry,Industry,,CO2,1999,14.671835942598397
Industry,Industry,,CO2,2000,14.534329195803215
Industry,Industry,,CO2,2001,14.861719484258334
Industry,Industry,,CO2,2002,14.125153464991216
Industry,Industry,,CO2,2003,14.129345630434349
Industry,Industry,,CO2,2004,14.043616433058208
Industry,Industry,,CO2,2005,14.426840437387941
Industry,Industry,,CO2,2006,13.289249713984216
Industry,Industry,,CO2,2007,12.752392753079516
Industry,Industry,,CO2,2008,12.826917741824872
Industry,Industry,,CO2,2009,11.424608483799453
Industry,Industry,,CO2,2010,11.270192671383354
Industry,Industry,,CO2,2011,11.121715381929205
Industry,Industry,,CO2,2012,10.560142019775052
Industry,Industry,,CO2,2013,10.580982542161287
Industry,Industry,,CO2,2014,9.749761751091267
Industry,Industry,,CO2,2015,10.067269716451593
Industry,Industry,,CO2,2016,10.641658962362225
Industry,Industry,,CO2,2017,10.918669753978795
Industry,Industry,,CO2,2018,10.66280593677753
Industry,Industry,,HFCs,1990,0.00212633335046128
Industry,Industry,,HFCs,1995,0.03508577789239937
Industry,Industry,,HFCs,1998,0.05688806060290393
Industry,Industry,,HFCs,1999,0.06416996863538402
Industry,Industry,,HFCs,2000,0.07530759326936715
Industry,Industry,,HFCs,2001,0.09249387672406525
Industry,Industry,,HFCs,2002,0.11658602156410884
Industry,Industry,,HFCs,2003,0.14558990641945024
Industry,Industry,,HFCs,2004,0.16007891652851422
Industry,Industry,,HFCs,2005,0.16827444211265874
Industry,Industry,,HFCs,2006,0.18271296154934835
Industry,Industry,,HFCs,2007,0.19451975785355416
Industry,Industry,,HFCs,2008,0.18878326674923582
Industry,Industry,,HFCs,2009,0.18964333479083129
Industry,Industry,,HFCs,2010,0.2029137561797859
Industry,Industry,,HFCs,2011,0.19252582451868383
Industry,Industry,,HFCs,2012,0.20507916341121551
Industry,Industry,,HFCs,2013,0.21764947357684436
Industry,Industry,,HFCs,2014,0.2277387170839163
Industry,Industry,,HFCs,2015,0.23341885079447272
Industry,Industry,,HFCs,2016,0.22257071575284593
Industry,Industry,,HFCs,2017,0.21396831066550137
Industry,Industry,,HFCs,2018,0.20222901145755287
Industry,Industry,,N2O,1990,0.4642902568714664
Industry,Industry,,N2O,1995,0.08986525663125258
Industry,Industry,,N2O,1998,0.07519232386137387
Industry,Industry,,N2O,1999,0.05811184491490656
Industry,Industry,,N2O,2000,0.07458858581363191
Industry,Industry,,N2O,2001,0.07492253178716417
Industry,Industry,,N2O,2002,0.06977687826634858
Industry,Industry,,N2O,2003,0.06904923908900794
Industry,Industry,,N2O,2004,0.06665067512311046
Industry,Industry,,N2O,2005,0.06921469533170226
Industry,Industry,,N2O,2006,0.05838670085591934
Industry,Industry,,N2O,2007,0.05749252239817702
Industry,Industry,,N2O,2008,0.0589597021102959
Industry,Industry,,N2O,2009,0.05294795435749599
Industry,Industry,,N2O,2010,0.05076279582102161
Industry,Industry,,N2O,2011,0.04860198591851148
Industry,Industry,,N2O,2012,0.04757675776344007
Industry,Industry,,N2O,2013,0.0486886181175751
Industry,Industry,,N2O,2014,0.05168576039938461
Industry,Industry,,N2O,2015,0.055583351477146783
Industry,Industry,,N2O,2016,0.06458922539387986
Industry,Industry,,N2O,2017,0.06617054672675343
Industry,Industry,,N2O,2018,0.07105676567386633
Industry,Industry,,NF3,1990,2.03353200600544e-4
Industry,Industry,,NF3,1995,5.00835822402898e-4
Industry,Industry,,NF3,1998,6.60147523877406e-4
Industry,Industry,,NF3,1999,7.59169652459016e-4
Industry,Industry,,NF3,2000,8.83983920434688e-4
Industry,Industry,,NF3,2001,5.4126746709938e-4
Industry,Industry,,NF3,2002,7.231382928e-4
Industry,Industry,,NF3,2003,6.6812595643135e-4
Industry,Industry,,NF3,2004,4.12266054869747e-4
Industry,Industry,,NF3,2005,2.0207115444095e-4
Industry,Industry,,NF3,2006,2.0036818419339201e-4
Industry,Industry,,NF3,2007,1.96303908351915e-4
Industry,Industry,,NF3,2008,1.89423095500207e-4
Industry,Industry,,NF3,2009,1.7920308099463899e-4
Industry,Industry,,NF3,2010,1.90561764227207e-4
Industry,Industry,,NF3,2011,2.09617940649928e-4
Industry,Industry,,NF3,2012,2.30579734714921e-4
Industry,Industry,,NF3,2013,2.53637708186413e-4
Industry,Industry,,NF3,2014,2.79001479005054e-4
Industry,Industry,,NF3,2015,3.0690162690556e-4
Industry,Industry,,NF3,2016,3.37591789596116e-4
Industry,Industry,,NF3,2017,3.71350968555728e-4
Industry,Industry,,NF3,2018,4.08486065411301e-4
Industry,Industry,,PFCs,1990,0.13727346159251105
Industry,Industry,,PFCs,1995,0.11577667341186272
Industry,Industry,,PFCs,1998,0.1481067601235204
Industry,Industry,,PFCs,1999,0.15777672016657276
Industry,Industry,,PFCs,2000,0.15405574968319016
Industry,Industry,,PFCs,2001,0.08869558846148065
Industry,Industry,,PFCs,2002,0.11485314705992103
Industry,Industry,,PFCs,2003,0.1158600049211102
Industry,Industry,,PFCs,2004,0.10274574857980247
Industry,Industry,,PFCs,2005,0.0959878642498033
Industry,Industry,,PFCs,2006,0.09219848766921492
Industry,Industry,,PFCs,2007,0.08566612621461685
Industry,Industry,,PFCs,2008,0.08264312530516067
Industry,Industry,,PFCs,2009,0.07901263926755193
Industry,Industry,,PFCs,2010,0.07624150979922684
Industry,Industry,,PFCs,2011,0.08041752710788769
Industry,Industry,,PFCs,2012,0.08983294559314116
Industry,Industry,,PFCs,2013,0.09854776908382444
Industry,Industry,,PFCs,2014,0.1420077996787349
Industry,Industry,,PFCs,2015,0.11954907720243281
Industry,Industry,,PFCs,2016,0.1322111688988696
Industry,Industry,,PFCs,2017,0.14352394830146079
Industry,Industry,,PFCs,2018,0.1503845666622439
Industry,Industry,,SF6,1990,0.048002639203219545
Industry,Industry,,SF6,1995,0.0373102626655117
Industry,Industry,,SF6,1998,0.04656654988029379
Industry,Industry,,SF6,1999,0.05623311548049414
Industry,Industry,,SF6,2000,0.05777388193341169
Industry,Industry,,SF6,2001,0.054612064019608525
Industry,Industry,,SF6,2002,0.05583097981883102
Industry,Industry,,SF6,2003,0.05438952334747806
Industry,Industry,,SF6,2004,0.05981350689277436
Industry,Industry,,SF6,2005,0.06569939732113156
Industry,Industry,,SF6,2006,0.05001812809981895
Industry,Industry,,SF6,2007,0.048560358335709174
Industry,Industry,,SF6,2008,0.04148310367697992
Industry,Industry,,SF6,2009,0.03817156173570424
Industry,Industry,,SF6,2010,0.0408375804328918
Industry,Industry,,SF6,2011,0.0389922188891026
Industry,Industry,,SF6,2012,0.037853844661548584
Industry,Industry,,SF6,2013,0.03394146237970859
Industry,Industry,,SF6,2014,0.03302112297061597
Industry,Industry,,SF6,2015,0.03297036915148328
Industry,Industry,,SF6,2016,0.035346389208740975
Industry,Industry,,SF6,2017,0.0346257317114864
Industry,Industry,,SF6,2018,0.03465176904871976
Land use,Land use,,CH4,1990,0.005319174375
Land use,Land use,,CH4,1995,0.011592969175
Land use,Land use,,CH4,1998,0.00770185865
Land use,Land use,,CH4,1999,0.00552683765
Land use,Land use,,CH4,2000,0.0164283977
Land use,Land use,,CH4,2001,0.01689583205
Land use,Land use,,CH4,2002,0.015299358349999998
Land use,Land use,,CH4,2003,0.029335573400000002
Land use,Land use,,CH4,2004,0.01981646955
Land use,Land use,,CH4,2005,0.021330976025
Land use,Land use,,CH4,2006,0.016905886324999998
Land use,Land use,,CH4,2007,0.0246666246
Land use,Land use,,CH4,2008,0.01872812645
Land use,Land use,,CH4,2009,0.02153553
Land use,Land use,,CH4,2010,0.02031203955
Land use,Land use,,CH4,2011,0.01669347495
Land use,Land use,,CH4,2012,0.025064385850000002
Land use,Land use,,CH4,2013,0.02091989885
Land use,Land use,,CH4,2014,0.027945688225
Land use,Land use,,CH4,2015,0.01344742705
Land use,Land use,,CH4,2016,0.019895766999999998
Land use,Land use,,CH4,2017,0.01899456325
Land use,Land use,,CH4,2018,0.020135362425
Land use,Land use,,CO2,1990,8.055378304255347
Land use,Land use,,CO2,1995,8.46235158223034
Land use,Land use,,CO2,1998,8.417038149366007
Land use,Land use,,CO2,1999,8.503217545526008
Land use,Land use,,CO2,2000,8.726641770143008
Land use,Land use,,CO2,2001,8.642480658071344
Land use,Land use,,CO2,2002,8.370344764763669
Land use,Land use,,CO2,2003,8.526358066490012
Land use,Land use,,CO2,2004,8.32943245914634
Land use,Land use,,CO2,2005,8.234601263353671
Land use,Land use,,CO2,2006,7.964927352675349
Land use,Land use,,CO2,2007,7.936621193017013
Land use,Land use,,CO2,2008,7.7890758822030115
Land use,Land use,,CO2,2009,7.801286708746676
Land use,Land use,,CO2,2010,7.793122452276348
Land use,Land use,,CO2,2011,7.460137574094343
Land use,Land use,,CO2,2012,7.335171904822673
Land use,Land use,,CO2,2013,7.461291769279338
Land use,Land use,,CO2,2014,7.397040847489341
Land use,Land use,,CO2,2015,7.1724042657153415
Land use,Land use,,CO2,2016,7.294583886432348
Land use,Land use,,CO2,2017,7.151722215876346
Land use,Land use,,CO2,2018,7.105424385520999
Land use,Land use,,N2O,1990,0.914862566972
Land use,Land use,,N2O,1995,0.903642006348
Land use,Land use,,N2O,1998,0.906859156536
Land use,Land use,,N2O,1999,0.906360131994
Land use,Land use,,N2O,2000,0.879949885868
Land use,Land use,,N2O,2001,0.849081767746
Land use,Land use,,N2O,2002,0.8183007776719999
Land use,Land use,,N2O,2003,0.803266405896
Land use,Land use,,N2O,2004,0.76465845059
Land use,Land use,,N2O,2005,0.737147547424
Land use,Land use,,N2O,2006,0.708680378648
Land use,Land use,,N2O,2007,0.688692007788
Land use,Land use,,N2O,2008,0.655941695442
Land use,Land use,,N2O,2009,0.633424758226
Land use,Land use,,N2O,2010,0.616891061434
Land use,Land use,,N2O,2011,0.605523354966
Land use,Land use,,N2O,2012,0.602182225156
Land use,Land use,,N2O,2013,0.586054657068
Land use,Land use,,N2O,2014,0.5807310563320001
Land use,Land use,,N2O,2015,0.557272616724
Land use,Land use,,N2O,2016,0.550821136648
Land use,Land use,,N2O,2017,0.540543423588
Land use,Land use,,N2O,2018,0.534077140958
Residential,Residential,,CH4,1990,0.23666265637074319
Residential,Residential,,CH4,1995,0.131161585044659
Residential,Residential,,CH4,1998,0.11429769578852143
Residential,Residential,,CH4,1999,0.1165078383804558
Residential,Residential,,CH4,2000,0.09743351032733066
Residential,Residential,,CH4,2001,0.09685833840984512
Residential,Residential,,CH4,2002,0.07790215048583063
Residential,Residential,,CH4,2003,0.0697813936926381
Residential,Residential,,CH4,2004,0.06598460301166037
Residential,Residential,,CH4,2005,0.05949190340563025
Residential,Residential,,CH4,2006,0.05830217933587998
Residential,Residential,,CH4,2007,0.059872808002359626
Residential,Residential,,CH4,2008,0.06560164528927472
Residential,Residential,,CH4,2009,0.06621929724645768
Residential,Residential,,CH4,2010,0.07496659698219871
Residential,Residential,,CH4,2011,0.06727889108472748
Residential,Residential,,CH4,2012,0.07208962935539279
Residential,Residential,,CH4,2013,0.07669873434086916
Residential,Residential,,CH4,2014,0.0689682320082262
Residential,Residential,,CH4,2015,0.07286190971424904
Residential,Residential,,CH4,2016,0.07497939503512192
Residential,Residential,,CH4,2017,0.07426244882790993
Residential,Residential,,CH4,2018,0.07745183776970545
Residential,Residential,,CO2,1990,7.725325423704995
Residential,Residential,,CO2,1995,7.62990599216888
Residential,Residential,,CO2,1998,7.751323105672242
Residential,Residential,,CO2,1999,7.6691314700663735
Residential,Residential,,CO2,2000,7.53485888248867
Residential,Residential,,CO2,2001,8.019567907268298
Residential,Residential,,CO2,2002,7.35381269652629
Residential,Residential,,CO2,2003,7.337698463104757
Residential,Residential,,CO2,2004,7.50386710826802
Residential,Residential,,CO2,2005,7.431049816108086
Residential,Residential,,CO2,2006,7.229450414656459
Residential,Residential,,CO2,2007,7.012203119874878
Residential,Residential,,CO2,2008,7.209366792230647
Residential,Residential,,CO2,2009,6.926592588135232
Residential,Residential,,CO2,2010,7.759726234953803
Residential,Residential,,CO2,2011,6.248036240343946
Residential,Residential,,CO2,2012,6.782951926897051
Residential,Residential,,CO2,2013,6.8216574877011515
Residential,Residential,,CO2,2014,5.677309776671123
Residential,Residential,,CO2,2015,5.870874842683232
Residential,Residential,,CO2,2016,5.980909891154099
Residential,Residential,,CO2,2017,5.796215788917029
Residential,Residential,,CO2,2018,6.012198820767446
Residential,Residential,,HFCs,1990,0
Residential,Residential,,HFCs,1995,0.057975334216184456
Residential,Residential,,HFCs,1998,0.179449534893011
Residential,Residential,,HFCs,1999,0.1491125827288017
Residential,Residential,,HFCs,2000,0.1662494350969379
Residential,Residential,,HFCs,2001,0.1795452952369104
Residential,Residential,,HFCs,2002,0.1640608099370382
Residential,Residential,,HFCs,2003,0.1842302538695982
Residential,Residential,,HFCs,2004,0.1799520376348654
Residential,Residential,,HFCs,2005,0.2040236811512517
Residential,Residential,,HFCs,2006,0.2023151994053825
Residential,Residential,,HFCs,2007,0.1826815200075046
Residential,Residential,,HFCs,2008,0.1834355024845899
Residential,Residential,,HFCs,2009,0.17504844864228492
Residential,Residential,,HFCs,2010,0.1639395007455683
Residential,Residential,,HFCs,2011,0.1585740197596312
Residential,Residential,,HFCs,2012,0.1585564808961551
Residential,Residential,,HFCs,2013,0.1540970482211357
Residential,Residential,,HFCs,2014,0.15190579889156572
Residential,Residential,,HFCs,2015,0.1471180228797109
Residential,Residential,,HFCs,2016,0.1424419569983508
Residential,Residential,,HFCs,2017,0.1375146334611779
Residential,Residential,,HFCs,2018,0.12432540890010321
Residential,Residential,,N2O,1990,0.043013533154529056
Residential,Residential,,N2O,1995,0.025679306552206214
Residential,Residential,,N2O,1998,0.02316062449997711
Residential,Residential,,N2O,1999,0.023159949845557137
Residential,Residential,,N2O,2000,0.01994143670248611
Residential,Residential,,N2O,2001,0.02003137524269538
Residential,Residential,,N2O,2002,0.01635752502013966
Residential,Residential,,N2O,2003,0.014835418273948893
Residential,Residential,,N2O,2004,0.014611921191574496
Residential,Residential,,N2O,2005,0.01379542631543656
Residential,Residential,,N2O,2006,0.013899840900485773
Residential,Residential,,N2O,2007,0.01418573682725219
Residential,Residential,,N2O,2008,0.015423188904971595
Residential,Residential,,N2O,2009,0.01565252232417553
Residential,Residential,,N2O,2010,0.0173679010109835
Residential,Residential,,N2O,2011,0.015539651197239166
Residential,Residential,,N2O,2012,0.016672918220779768
Residential,Residential,,N2O,2013,0.017456129773217765
Residential,Residential,,N2O,2014,0.0159032337274885
Residential,Residential,,N2O,2015,0.01658719927703075
Residential,Residential,,N2O,2016,0.016938080842700917
Residential,Residential,,N2O,2017,0.016757049765582826
Residential,Residential,,N2O,2018,0.017305488208334534
Services,Services,,CH4,1990,0.008891601385256956
Services,Services,,CH4,1995,0.009289882206163272
Services,Services,,CH4,1998,0.008470092244274363
Services,Services,,CH4,1999,0.008649443445118867
Services,Services,,CH4,2000,0.00821281379383806
Services,Services,,CH4,2001,0.008393832411763962
Services,Services,,CH4,2002,0.0071995042899983056
Services,Services,,CH4,2003,0.007490712711516781
Services,Services,,CH4,2004,0.007332753094942399
Services,Services,,CH4,2005,0.007211710232148317
Services,Services,,CH4,2006,0.006655497886566448
Services,Services,,CH4,2007,0.006298368666005662
Services,Services,,CH4,2008,0.007000955128774898
Services,Services,,CH4,2009,0.005844020734340603
Services,Services,,CH4,2010,0.005957335454445615
Services,Services,,CH4,2011,0.005159280134874118
Services,Services,,CH4,2012,0.005789538056375195
Services,Services,,CH4,2013,0.005827898316544708
Services,Services,,CH4,2014,0.0050328317733565765
Services,Services,,CH4,2015,0.005434847057014907
Services,Services,,CH4,2016,0.005555814781484541
Services,Services,,CH4,2017,0.005374886342758464
Services,Services,,CH4,2018,0.005563994423808992
Services,Services,,CO2,1990,2.9127360195652354
Services,Services,,CO2,1995,3.233334220179425
Services,Services,,CO2,1998,3.2151266110392567
Services,Services,,CO2,1999,3.2796921736263873
Services,Services,,CO2,2000,3.17761885777248
Services,Services,,CO2,2001,3.2115636650081143
Services,Services,,CO2,2002,2.7221510717723123
Services,Services,,CO2,2003,2.8022318959258143
Services,Services,,CO2,2004,2.874363539170412
Services,Services,,CO2,2005,2.8270519848088558
Services,Services,,CO2,2006,2.5595833857425863
Services,Services,,CO2,2007,2.4179214461815652
Services,Services,,CO2,2008,2.7815223957263653
Services,Services,,CO2,2009,2.348341253052078
Services,Services,,CO2,2010,2.527908092298571
Services,Services,,CO2,2011,2.1554913300688976
Services,Services,,CO2,2012,2.4571245161929536
Services,Services,,CO2,2013,2.511252352000815
Services,Services,,CO2,2014,2.1530620885152247
Services,Services,,CO2,2015,2.324380980683096
Services,Services,,CO2,2016,2.3818600823370977
Services,Services,,CO2,2017,2.3040645579166243
Services,Services,,CO2,2018,2.3912608712275842
Services,Services,,HFCs,1990,0
Services,Services,,HFCs,1995,0.033354885463297484
Services,Services,,HFCs,1998,0.16489822713367994
Services,Services,,HFCs,1999,0.2223748406125873
Services,Services,,HFCs,2000,0.2870655925442266
Services,Services,,HFCs,2001,0.35816389681613203
Services,Services,,HFCs,2002,0.4288429021770401
Services,Services,,HFCs,2003,0.5019983808711745
Services,Services,,HFCs,2004,0.57668275810831
Services,Services,,HFCs,2005,0.6402208733914501
Services,Services,,HFCs,2006,0.7113788647072031
Services,Services,,HFCs,2007,0.7721273988004317
Services,Services,,HFCs,2008,0.8234278365797141
Services,Services,,HFCs,2009,0.9005459541447176
Services,Services,,HFCs,2010,0.9491538794466061
Services,Services,,HFCs,2011,0.8483170269988761
Services,Services,,HFCs,2012,0.8801411702217091
Services,Services,,HFCs,2013,0.904384966074724
Services,Services,,HFCs,2014,0.91511284659814085
Services,Services,,HFCs,2015,0.9033624786171554
Services,Services,,HFCs,2016,0.8512631766744605
Services,Services,,HFCs,2017,0.7852486588831313
Services,Services,,HFCs,2018,0.7264712703027487
Services,Services,,N2O,1990,0.05082845310778436
Services,Services,,N2O,1995,0.04995287820284185
Services,Services,,N2O,1998,0.049087938956600026
Services,Services,,N2O,1999,0.048996982378909607
Services,Services,,N2O,2000,0.048547866935152166
Services,Services,,N2O,2001,0.04856679980627638
